date,symbol,open,high,low,close,volume,sma_20,ema_50,rsi_14,bollinger_upper,bollinger_lower,macd,macd_signal
2025-10-02 20:26:49.502781,QQQ,466.47,466.85,460.73,465.67,4816292,462.1355,450.8165663879224,46.11,478.04,446.23,4.17,4.14
2025-10-03 20:26:49.502781,QQQ,461.33,468.68,461.55,461.68,3674213,462.1115,451.24258339231767,43.73,478.02,446.2,3.77,4.06
2025-10-04 20:26:49.502781,QQQ,466.2,468.0,460.56,467.67,3277678,463.14549999999997,451.8867958083052,49.0,477.53,448.76,3.9,4.03
2025-10-05 20:26:49.502781,QQQ,483.42,486.12,479.01,484.53,1986083,464.68999999999994,453.1669214628815,58.89,481.25,448.13,5.3,4.28
2025-10-06 20:26:49.502781,QQQ,479.86,486.37,478.04,483.04,2296440,465.453,454.3384147388469,62.99,483.91,447.0,6.21,4.67
2025-10-07 20:26:49.502781,QQQ,487.65,487.0,480.81,483.52,9055251,466.0875,455.4827906314411,65.77,486.13,446.05,6.9,5.12
2025-10-08 20:26:49.502781,QQQ,482.14,483.42,480.62,482.19,4889942,466.6789999999999,456.5301321753062,70.13,487.91,445.45,7.25,5.54
2025-10-09 20:26:49.502781,QQQ,496.04,492.61,487.47,491.36,6399372,467.76449999999994,457.89600934490204,72.91,491.69,443.84,8.17,6.07
2025-10-10 20:26:49.502781,QQQ,489.44,489.67,485.87,489.59,7264007,468.7915,459.1389109392196,72.84,494.63,442.95,8.67,6.59
2025-10-11 20:26:49.502781,QQQ,491.21,495.01,489.18,494.41,2870372,470.04499999999996,460.52209090238745,73.35,498.31,441.78,9.34,7.14
2025-10-12 20:26:49.502781,QQQ,496.08,494.24,491.56,492.42,8601586,471.55199999999996,461.7729892983723,72.4,501.26,441.85,9.59,7.63
2025-10-13 20:26:49.502781,QQQ,482.33,485.53,478.9,483.99,3667804,472.794,462.64424462000477,63.08,502.39,443.2,9.02,7.91
2025-10-14 20:26:49.502781,QQQ,485.43,490.16,485.34,486.28,9886077,474.457,463.57113698784775,63.4,503.1,445.82,8.64,8.05
2025-10-15 20:26:49.502781,QQQ,493.1,494.56,489.84,489.87,8576480,476.2125,464.6024649491086,58.06,504.06,448.36,8.54,8.15
2025-10-16 20:26:49.502781,QQQ,501.83,508.92,496.26,498.92,9509562,478.50499999999994,465.94825063737886,73.33,505.88,451.13,9.08,8.34
2025-10-17 20:26:49.502781,QQQ,494.31,506.0,497.95,498.35,7870330,480.60450000000003,467.21890747512873,77.03,507.26,453.95,9.36,8.54
2025-10-18 20:26:49.502781,QQQ,494.29,499.79,493.02,494.29,4068781,482.5475,468.2805189466923,70.2,507.05,458.04,9.14,8.66
2025-10-19 20:26:49.502781,QQQ,496.18,500.14,496.3,498.35,5420056,484.3715,469.4597142821162,63.01,507.81,460.94,9.2,8.77
2025-10-20 20:26:49.502781,QQQ,501.28,502.72,500.14,500.21,6221409,486.21099999999996,470.66560783968026,66.06,508.47,463.96,9.28,8.87
2025-10-21 20:26:49.502781,QQQ,505.99,505.36,500.89,502.35,2504590,487.4345,471.9081330224379,67.08,510.44,464.43,9.41,8.98
2025-10-22 20:26:49.502781,QQQ,500.99,502.59,498.09,502.03,6958136,489.25249999999994,473.0893827078325,68.33,510.71,467.79,9.38,9.06
2025-10-23 20:26:49.502781,QQQ,513.41,514.14,507.19,510.36,8291316,491.68649999999997,474.55097554281946,67.83,510.9,472.47,9.91,9.23
2025-10-24 20:26:49.502781,QQQ,511.27,513.92,505.38,513.17,4196403,493.9615,476.06544709015986,71.7,511.94,475.98,10.44,9.47
2025-10-25 20:26:49.502781,QQQ,531.68,529.17,527.05,527.1,6430207,496.09000000000003,478.06680210623205,75.77,518.82,473.36,11.85,9.95
2025-10-26 20:26:49.502781,QQQ,533.72,536.06,532.44,535.48,8422176,498.712,480.3183000628504,80.84,526.61,470.81,13.49,10.66
2025-10-27 20:26:49.502781,QQQ,539.6,541.76,534.64,540.6,4739945,501.566,482.6822882956798,92.56,534.2,468.93,15.02,11.53
2025-10-28 20:26:49.502781,QQQ,529.38,529.3,528.08,528.75,7899110,503.89400000000006,484.488865225261,77.92,537.34,470.45,15.11,12.24
2025-10-29 20:26:49.502781,QQQ,530.39,537.73,530.62,533.38,5681734,505.995,486.40616462819196,78.21,541.35,470.64,15.38,12.87
2025-10-30 20:26:49.502781,QQQ,540.03,541.99,530.48,536.7,2282962,508.3505,488.3784718976747,76.46,545.34,471.36,15.67,13.43
2025-10-31 20:26:49.502781,QQQ,540.65,548.1,539.59,542.97,6827884,510.7785,490.51931613698156,78.94,550.21,471.34,16.23,13.99
2025-11-01 20:26:49.502781,QQQ,552.45,553.13,546.31,551.1,5907869,513.7125,492.89502922964897,85.0,556.02,471.4,17.13,14.62
2025-11-02 20:26:49.502781,QQQ,545.43,551.72,545.89,548.26,6536133,516.926,495.0662045539765,81.22,559.49,474.36,17.41,15.18
2025-11-03 20:26:49.502781,QQQ,555.01,560.19,551.9,554.76,9055938,520.35,497.40713770872253,82.25,563.55,477.15,17.95,15.73
2025-11-04 20:26:49.502781,QQQ,550.64,550.93,549.86,550.67,7945214,523.3900000000001,499.4958774064197,77.92,566.11,480.67,17.84,16.15
2025-11-05 20:26:49.502781,QQQ,565.12,572.56,565.61,566.0,6980136,526.744,502.1038822140111,81.5,571.84,481.64,18.78,16.68
2025-11-06 20:26:49.502781,QQQ,556.95,557.99,554.91,555.86,9548989,529.6195,504.2119652644421,72.01,574.43,484.81,18.49,17.04
2025-11-07 20:26:49.502781,QQQ,540.25,542.78,537.69,542.67,6979323,532.0385,505.7201234893659,62.97,573.95,490.13,17.0,17.03
2025-11-08 20:26:49.502781,QQQ,533.83,536.32,521.13,530.6,5560787,533.651,506.6958049211555,51.56,572.47,494.83,14.68,16.56
2025-11-09 20:26:49.502781,QQQ,524.71,529.75,521.99,524.29,9543484,534.855,507.38577335562,44.9,570.69,499.02,12.18,15.69
2025-11-10 20:26:49.502781,QQQ,510.65,517.91,514.07,516.42,8794343,535.5585,507.74005675343886,39.26,569.19,501.93,9.47,14.44
2025-11-11 20:26:49.502781,QQQ,535.07,537.12,522.62,530.81,7944528,536.9975,508.6447604101668,50.9,566.84,507.16,8.38,13.23
2025-11-12 20:26:49.502781,QQQ,529.57,531.12,524.05,528.61,5133723,537.9100000000001,509.42771098231714,47.88,565.34,510.48,7.25,12.03
2025-11-13 20:26:49.502781,QQQ,522.29,528.64,516.21,519.07,4409584,538.205,509.8058399634028,42.58,564.62,511.79,5.53,10.73
2025-11-14 20:26:49.502781,QQQ,526.97,527.48,525.53,527.34,6656627,538.217,510.493454082485,43.53,564.61,511.82,4.77,9.54
2025-11-15 20:26:49.502781,QQQ,518.54,523.74,520.77,523.27,1883349,537.6065000000001,510.9944950988581,38.09,564.82,510.39,3.8,8.39
2025-11-16 20:26:49.502781,QQQ,513.71,515.76,510.82,514.58,5060831,536.3055,511.13510313419704,36.27,565.34,507.27,2.3,7.17
2025-11-17 20:26:49.502781,QQQ,518.5,527.3,518.46,521.06,6435687,535.921,511.5243147759933,36.26,565.58,506.27,1.62,6.06
2025-11-18 20:26:49.502781,QQQ,525.7,527.05,524.68,525.78,9601132,535.541,512.0833612553661,39.9,565.53,505.56,1.45,5.14
2025-11-19 20:26:49.502781,QQQ,521.81,526.2,520.36,522.82,5835889,534.847,512.5044059120185,30.53,565.36,504.34,1.06,4.32
2025-11-20 20:26:49.502781,QQQ,533.77,534.65,529.58,533.32,3349591,534.3645,513.3207037193903,39.87,564.64,504.09,1.57,3.77
2025-11-21 20:26:49.502781,QQQ,530.71,535.3,533.95,534.48,4671377,533.5335,514.1504800441201,45.87,562.77,504.3,2.06,3.43
2025-11-22 20:26:49.502781,QQQ,546.92,555.88,545.06,546.8,5538731,533.4605,515.4308533757232,58.14,562.55,504.38,3.39,3.42
2025-11-23 20:26:49.502781,QQQ,549.82,555.01,546.93,550.83,2236565,533.264,516.8190552041262,63.65,561.79,504.74,4.72,3.68
2025-11-24 20:26:49.502781,QQQ,564.5,565.34,561.64,563.07,6603828,533.884,518.632817745141,72.96,564.47,503.3,6.69,4.28
2025-11-25 20:26:49.502781,QQQ,560.32,564.22,562.95,564.14,4127982,533.7909999999999,520.4174131276844,68.88,563.97,503.61,8.24,5.07
2025-11-26 20:26:49.502781,QQQ,553.95,560.54,550.28,554.9,5958133,533.7429999999999,521.7696714364027,63.79,563.78,503.71,8.62,5.78
2025-11-27 20:26:49.502781,QQQ,578.08,575.57,571.64,574.27,6523980,535.323,523.8285078506615,76.26,570.26,500.38,10.36,6.7
2025-11-28 20:26:49.502781,QQQ,567.47,570.66,569.67,570.16,9758947,537.301,525.6454291114198,71.21,575.45,499.16,11.29,7.62
2025-11-29 20:26:49.502781,QQQ,570.49,568.94,564.54,568.81,7838554,539.5269999999999,527.3381573815602,73.18,579.62,499.43,11.77,8.45
2025-11-30 20:26:49.502781,QQQ,566.53,564.14,562.14,563.53,1032705,541.8824999999999,528.7574453273814,75.81,581.8,501.97,11.6,9.08
2025-12-01 20:26:49.502781,QQQ,562.14,566.88,549.04,562.16,5659984,543.45,530.06734943219,72.9,583.99,502.91,11.22,9.51
2025-12-02 20:26:49.502781,QQQ,566.5,568.63,559.31,564.27,6533643,545.233,531.408629846614,72.09,586.16,504.31,10.96,9.8
2025-12-03 20:26:49.502781,QQQ,568.42,569.35,560.84,566.06,8780221,547.5825,532.7675071075311,75.16,587.57,507.6,10.78,9.99
2025-12-04 20:26:49.502781,QQQ,575.08,586.67,565.59,571.49,5037017,549.79,534.286036240569,73.6,589.95,509.63,10.95,10.19
2025-12-05 20:26:49.502781,QQQ,585.22,588.9,585.71,586.08,1038719,552.9304999999999,536.3171720742722,77.36,594.16,511.7,12.12,10.57
2025-12-06 20:26:49.502781,QQQ,585.07,587.11,579.18,585.33,1207081,556.468,538.2392437576341,73.29,595.95,516.99,12.84,11.03
2025-12-07 20:26:49.502781,QQQ,577.48,580.3,575.52,575.63,5102931,559.1965,539.7055479240014,64.03,595.81,522.58,12.48,11.32
2025-12-08 20:26:49.502781,QQQ,564.8,568.47,562.72,566.49,1365217,561.232,540.7559185936484,52.0,594.39,528.07,11.33,11.32
2025-12-09 20:26:49.502781,QQQ,561.61,564.59,558.97,561.5,8238173,563.1659999999999,541.5694119821328,48.52,590.97,535.36,9.9,11.04
2025-12-10 20:26:49.502781,QQQ,547.3,560.68,546.51,548.83,3125493,563.9415,541.8541409240099,46.72,588.97,538.91,7.66,10.36
2025-12-11 20:26:49.502781,QQQ,550.18,560.74,548.42,555.35,1583749,564.985,542.383390299539,38.15,586.31,543.66,6.33,9.55
2025-12-12 20:26:49.502781,QQQ,552.48,552.06,550.82,551.74,9036672,565.232,542.7503161701453,38.39,585.77,544.7,4.94,8.63
2025-12-13 20:26:49.502781,QQQ,553.32,554.02,546.38,549.58,5445075,565.1695,543.018146908571,38.0,585.89,544.44,3.61,7.63
2025-12-14 20:26:49.502781,QQQ,548.95,556.62,546.61,549.77,1550966,564.5045,543.282925461176,40.83,586.34,542.67,2.55,6.61
2025-12-15 20:26:49.502781,QQQ,539.62,542.08,536.22,539.44,4183720,563.2695,543.1322225019142,36.47,587.82,538.72,0.86,5.46
2025-12-16 20:26:49.502781,QQQ,532.27,533.83,525.25,533.24,7845253,562.1865,542.7442922077214,32.38,589.98,534.39,-0.96,4.18
2025-12-17 20:26:49.502781,QQQ,536.86,541.59,535.15,538.45,2098950,560.3955,542.5758885917323,34.91,589.5,531.29,-1.97,2.95
2025-12-18 20:26:49.502781,QQQ,543.59,545.6,537.78,543.3,8539956,559.0525,542.6042851175467,34.5,588.73,529.37,-2.34,1.89
2025-12-19 20:26:49.502781,QQQ,542.49,540.19,532.57,540.18,8964381,557.621,542.509215112937,21.11,588.07,527.17,-2.86,0.94
2025-12-20 20:26:49.502781,QQQ,559.02,555.54,553.1,554.11,1560995,557.15,542.9641478536062,33.15,587.51,526.79,-2.12,0.33
2025-12-21 20:26:49.502781,QQQ,546.18,547.54,541.21,544.38,1847772,556.2610000000001,543.0196714671903,33.14,587.04,525.48,-2.3,-0.2
2025-12-22 20:26:49.502781,QQQ,539.91,548.65,537.55,541.99,4228385,555.147,542.9792921939671,35.74,586.31,523.98,-2.6,-0.68
2025-12-23 20:26:49.502781,QQQ,537.38,540.47,538.01,540.46,2833161,553.867,542.8804964216548,37.24,585.25,522.49,-2.92,-1.13
2025-12-24 20:26:49.502781,QQQ,522.86,525.52,513.88,520.14,5412594,551.2995,541.9887122482565,34.08,584.93,517.67,-4.77,-1.86
2025-12-25 20:26:49.502781,QQQ,535.18,536.38,532.03,534.5,5898205,548.7205,541.6950372581289,39.35,578.85,518.59,-5.01,-2.49
2025-12-26 20:26:49.502781,QQQ,536.11,539.96,533.14,537.43,5300064,546.3255,541.527780895065,42.64,571.39,521.26,-4.92,-2.97
2025-12-27 20:26:49.502781,QQQ,527.66,532.78,525.07,529.9,6218734,544.039,541.0717894874153,40.41,566.0,522.08,-5.38,-3.45
2025-12-28 20:26:49.502781,QQQ,543.63,549.54,538.86,545.39,2932917,542.984,541.2411310761441,48.14,562.27,523.7,-4.45,-3.65
2025-12-29 20:26:49.502781,QQQ,552.76,553.14,542.69,550.04,1798137,542.411,541.5861847594326,54.72,559.99,524.84,-3.3,-3.58
2025-12-30 20:26:49.502781,QQQ,553.49,553.74,551.99,553.54,6622767,542.6465000000001,542.0549618276902,59.27,560.7,524.59,-2.08,-3.28
2025-12-31 20:26:49.502781,QQQ,546.03,550.07,546.75,549.11,2352716,542.3344999999999,542.3316299913103,54.9,559.67,525.0,-1.46,-2.92
2026-01-01 20:26:49.502781,QQQ,552.05,556.9,550.11,550.13,5673191,542.254,542.6374484230237,53.25,559.42,525.09,-0.87,-2.51
2026-01-02 20:26:49.502781,QQQ,539.49,543.77,538.56,538.82,8634707,541.716,542.4877445632973,49.4,558.59,524.85,-1.3,-2.27
2026-01-03 20:26:49.502781,QQQ,544.36,549.75,540.8,545.0,9224695,541.4775,542.5862643843444,45.68,558.0,524.96,-1.13,-2.04
2026-01-04 20:26:49.502781,QQQ,543.7,549.76,540.47,542.38,7377074,541.6245000000001,542.5781755849583,48.98,558.12,525.13,-1.2,-1.87
2026-01-05 20:26:49.502781,QQQ,541.8,546.25,542.17,543.6,4070395,542.1424999999999,542.6182471306463,50.83,558.18,526.11,-1.13,-1.72
2026-01-06 20:26:49.502781,QQQ,555.07,561.26,551.65,552.94,7526453,542.867,543.0230217529738,55.95,559.5,526.24,-0.33,-1.44
2026-01-07 20:26:49.502781,QQQ,552.17,557.55,551.72,555.34,7642547,543.4689999999999,543.5060405077592,70.23,561.01,525.93,0.5,-1.06
2026-01-08 20:26:49.502781,QQQ,555.56,558.63,556.32,557.57,4300665,544.3385000000001,544.0575683309843,65.41,562.89,525.79,1.32,-0.58
2026-01-09 20:26:49.502781,QQQ,556.84,569.53,559.7,559.93,3368600,544.6295,544.68001663173,65.15,563.99,525.27,2.13,-0.04
2026-01-10 20:26:49.502781,QQQ,553.55,556.12,553.5,554.48,2198333,545.1344999999999,545.0643297049955,67.02,564.99,525.28,2.31,0.43
2026-01-11 20:26:49.502781,QQQ,559.45,561.23,555.76,561.15,5236469,546.0925,545.6951403047997,62.43,567.12,525.06,2.96,0.94
2026-01-12 20:26:49.502781,QQQ,572.67,576.86,572.13,573.5,3894519,547.7445,546.7855269595134,66.5,571.87,523.62,4.42,1.63
2026-01-13 20:26:49.502781,QQQ,579.8,584.21,578.34,579.79,3677629,550.7270000000001,548.0798200199247,67.77,575.23,526.22,6.01,2.51
2026-01-14 20:26:49.502781,QQQ,588.46,587.61,586.69,587.16,4324105,553.36,549.6123760975747,74.77,581.56,525.16,7.78,3.56
2026-01-15 20:26:49.502781,QQQ,580.63,585.09,575.13,580.29,7020412,555.503,550.8154201721796,68.24,585.09,525.92,8.53,4.56
2026-01-16 20:26:49.502781,QQQ,574.15,574.24,568.12,573.57,8516741,557.6865,551.7077566360158,72.26,585.72,529.65,8.48,5.34
2026-01-17 20:26:49.502781,QQQ,566.05,566.3,555.14,562.44,9380794,558.539,552.1286289247995,60.5,586.03,531.05,7.46,5.76
2026-01-18 20:26:49.502781,QQQ,571.74,576.63,567.05,572.35,1599506,559.6545,552.921623868925,66.59,587.5,531.81,7.37,6.09
2026-01-19 20:26:49.502781,QQQ,567.22,573.03,566.49,570.55,9869040,560.505,553.6129327368103,64.83,588.6,532.41,7.07,6.28
2026-01-20 20:26:49.502781,QQQ,584.16,591.07,573.45,581.95,5804051,562.147,554.7241902765433,65.61,591.26,533.03,7.66,6.56
2026-01-21 20:26:49.502781,QQQ,580.13,579.02,573.96,575.9,3462490,563.4354999999999,555.5546141872671,60.64,592.59,534.28,7.55,6.76
2026-01-22 20:26:49.502781,QQQ,573.06,577.7,572.22,572.63,2581083,565.126,556.2242371603155,57.71,592.11,538.14,7.12,6.83
2026-01-23 20:26:49.502781,QQQ,575.54,575.26,571.4,573.61,3721194,566.5565,556.9060317814797,57.11,592.04,541.07,6.78,6.82
2026-01-24 20:26:49.502781,QQQ,579.68,583.55,572.46,581.2,2706360,568.4975,557.8587364175,63.58,592.07,544.92,7.05,6.87
2026-01-25 20:26:49.502781,QQQ,582.34,587.58,576.8,581.91,8867701,570.413,558.801923224657,61.23,591.57,549.25,7.23,6.94
2026-01-26 20:26:49.502781,QQQ,585.33,592.9,580.3,583.84,4579996,571.958,559.7838085883959,56.3,592.24,551.68,7.44,7.04
2026-01-27 20:26:49.502781,QQQ,585.08,587.96,584.04,584.2,2202588,573.4010000000001,560.7413062908117,52.9,592.79,554.01,7.55,7.14
2026-01-28 20:26:49.502781,QQQ,584.59,586.08,579.87,585.85,4140934,574.815,561.7259609460741,49.07,593.45,556.18,7.69,7.25
2026-01-29 20:26:49.502781,QQQ,580.84,579.83,574.04,577.08,4156698,575.6725,562.3280801246594,47.78,592.96,558.39,7.0,7.2
2026-01-30 20:26:49.502781,QQQ,578.35,581.93,573.33,577.95,2033964,576.846,562.9407044334963,53.3,590.97,562.72,6.46,7.05
2026-01-31 20:26:49.502781,QQQ,578.82,586.3,573.59,576.67,4667407,577.6220000000001,563.4791081812024,62.58,589.67,565.58,5.85,6.81
2026-02-01 20:26:49.502781,QQQ,577.37,578.11,576.3,576.44,2862465,577.769,563.9873784486063,54.36,589.67,565.86,5.3,6.51
2026-02-02 20:26:49.502781,QQQ,582.63,582.58,576.72,580.6,6593613,577.8095000000001,564.6388538035628,60.2,589.75,565.87,5.13,6.23
2026-02-03 20:26:49.502781,QQQ,577.52,575.6,574.88,575.37,5148122,577.22,565.0596830661682,42.36,588.35,566.09,4.53,5.89
2026-02-04 20:26:49.502781,QQQ,574.42,579.99,572.95,574.92,7147379,576.9515,565.4463621616126,48.69,588.03,565.87,3.96,5.51
2026-02-05 20:26:49.502781,QQQ,574.68,578.4,571.13,572.77,6555735,576.9114999999999,565.7335636454709,50.19,588.05,565.77,3.31,5.07
2026-02-06 20:26:49.502781,QQQ,581.29,581.42,573.53,576.31,2741450,577.605,566.1483258554524,53.47,586.44,568.77,3.04,4.66
2026-02-07 20:26:49.502781,QQQ,587.5,586.11,581.37,582.84,8435293,578.1295,566.8029013121014,52.17,586.89,569.37,3.31,4.39
2026-02-08 20:26:49.502781,QQQ,577.15,578.73,573.85,575.39,5141971,578.3715,567.1396502802543,42.69,586.5,570.24,2.9,4.09
2026-02-09 20:26:49.502781,QQQ,584.22,581.8,570.86,580.3,1322212,578.289,567.6557424261266,46.28,586.3,570.28,2.93,3.86
2026-02-10 20:26:49.502781,QQQ,594.25,601.27,592.21,597.38,1362902,579.363,568.8213995858863,60.25,590.97,567.75,4.28,3.94
2026-02-11 20:26:49.502781,QQQ,589.0,589.2,577.47,585.55,6133666,580.009,569.4774231315379,49.8,591.48,568.54,4.35,4.03
2026-02-12 20:26:49.502781,QQQ,579.24,585.85,577.2,579.07,4569850,580.2819999999999,569.8536026165757,51.38,591.36,569.2,3.84,3.99
2026-02-13 20:26:49.502781,QQQ,568.17,572.97,565.5,572.26,3691605,579.835,569.9479711414159,46.36,591.47,568.2,2.85,3.76
2026-02-14 20:26:49.502781,QQQ,570.65,570.69,567.35,570.27,3408738,579.253,569.9605997241055,45.94,591.59,566.91,1.88,3.38
2026-02-15 20:26:49.502781,QQQ,585.74,584.57,581.29,583.46,9139365,579.234,570.489987970219,53.82,591.54,566.92,2.16,3.14
2026-02-16 20:26:49.502781,QQQ,582.17,587.32,579.28,583.79,9267687,579.2135000000001,571.0115570694261,51.81,591.49,566.94,2.37,2.99
2026-02-17 20:26:49.502781,QQQ,582.9,586.99,572.78,578.42,6296054,578.842,571.302084243174,51.73,590.72,566.97,2.09,2.81
2026-02-18 20:26:49.502781,QQQ,586.8,584.62,577.19,583.65,5551534,579.1705,571.7863162336378,54.7,591.2,567.14,2.26,2.7
2026-02-19 20:26:49.502781,QQQ,576.08,586.24,575.71,579.04,6233154,579.225,572.070774420554,53.29,591.24,567.21,2.0,2.56
2026-02-20 20:26:49.502781,QQQ,590.72,591.02,582.47,588.34,6637763,579.8085,572.7087832668069,55.95,592.42,567.19,2.51,2.55
2026-02-21 20:26:49.502781,QQQ,591.33,596.08,584.15,591.06,4907414,580.5395,573.4284388249713,54.22,594.0,567.08,3.1,2.66
2026-02-22 20:26:49.502781,QQQ,601.45,603.42,600.29,602.78,3890267,581.6485,574.5794804396783,63.48,598.38,564.91,4.47,3.02
2026-02-23 20:26:49.502781,QQQ,596.75,600.2,596.28,597.51,1426045,582.7555,575.4787165008673,58.44,600.63,564.88,5.06,3.43
2026-02-24 20:26:49.502781,QQQ,622.27,635.29,622.63,623.38,1414092,585.1785,577.3571982067158,61.74,610.27,560.09,7.54,4.25
2026-02-25 20:26:49.502781,QQQ,627.71,632.02,627.84,630.78,3848926,588.079,579.4522100417465,71.28,619.69,556.47,9.98,5.4
2026-02-26 20:26:49.502781,QQQ,635.63,642.64,632.54,636.77,1322755,591.1020000000001,581.6999665106977,77.27,628.93,553.28,12.26,6.77
2026-02-27 20:26:49.502781,QQQ,638.32,637.7,632.34,636.56,1734415,593.788,583.8513403730233,82.41,636.46,551.11,13.88,8.19
2026-02-28 20:26:49.502781,QQQ,634.03,632.08,627.67,630.43,8378617,596.54,585.677954476042,79.11,641.27,551.81,14.51,9.46
2026-03-01 20:26:49.502781,QQQ,626.77,623.29,620.75,623.13,2728391,598.6814999999999,587.1466621436482,70.35,644.23,553.13,14.26,10.42
2026-03-02 20:26:49.502781,QQQ,620.77,623.97,618.89,622.19,8370883,599.922,588.5209106870345,69.58,646.66,553.19,13.82,11.1
2026-03-03 20:26:49.502781,QQQ,615.3,619.78,609.13,615.59,3299276,601.424,589.5824436012684,68.72,648.14,554.7,12.79,11.44
2026-03-04 20:26:49.502781,QQQ,616.12,618.85,613.28,618.24,8162467,603.3824999999999,590.7062693423952,67.88,649.44,557.33,12.05,11.56
2026-03-05 20:26:49.502781,QQQ,613.96,614.77,607.17,611.44,4331570,605.3415,591.519356819164,66.38,649.1,561.59,10.8,11.41
2026-03-06 20:26:49.502781,QQQ,612.89,622.23,610.08,616.96,8116662,607.6759999999999,592.5170291007655,65.04,648.43,566.92,10.13,11.15
2026-03-07 20:26:49.502781,QQQ,622.01,625.81,622.48,625.42,8273847,609.774,593.8073416850492,67.03,649.59,569.96,10.16,10.95
2026-03-08 20:26:49.502781,QQQ,618.0,622.41,618.65,619.57,9983858,611.5629999999999,594.8176420111257,58.84,649.64,573.48,9.61,10.68
2026-03-09 20:26:49.502781,QQQ,630.77,632.45,625.81,630.14,2334753,614.1490000000001,596.2028325204934,66.27,649.69,578.61,9.91,10.53
2026-03-10 20:26:49.502781,QQQ,627.5,628.39,626.7,628.3,1879893,616.3815,597.4615449706702,53.23,649.38,583.39,9.88,10.4
2026-03-11 20:26:49.502781,QQQ,638.77,641.75,636.51,638.69,9853973,619.364,599.078347128683,54.99,648.73,590.0,10.58,10.44
2026-03-12 20:26:49.502781,QQQ,642.94,643.57,641.24,642.82,3782575,622.088,600.7937060648131,53.91,649.37,594.81,11.33,10.61
2026-03-13 20:26:49.502781,QQQ,653.75,656.13,652.79,653.14,4531947,625.192,602.8465019054087,59.47,651.73,598.66,12.62,11.02
2026-03-14 20:26:49.502781,QQQ,641.76,644.62,639.29,644.43,5488451,627.2745,604.4772273208829,57.77,652.93,601.62,12.79,11.37
2026-03-15 20:26:49.502781,QQQ,642.84,644.3,640.48,643.72,3961670,629.585,606.0161595828091,62.33,652.08,607.09,12.72,11.64
2026-03-16 20:26:49.502781,QQQ,658.57,657.84,655.26,657.05,4384416,631.2685,608.0174866579931,68.18,656.66,605.88,13.58,12.03
2026-03-17 20:26:49.502781,QQQ,652.42,656.46,650.16,651.69,9086930,632.3140000000001,609.7301342400326,69.07,659.29,605.34,13.67,12.36
2026-03-18 20:26:49.502781,QQQ,636.56,636.01,629.95,633.79,8733872,632.165,610.6736583874823,57.08,659.07,605.26,12.16,12.32
2026-03-19 20:26:49.502781,QQQ,615.35,618.11,616.83,617.19,6999851,631.1965,610.9292011958164,52.4,658.82,603.57,9.52,11.76
2026-03-20 20:26:49.502781,QQQ,598.51,598.23,595.74,596.35,1237156,629.4925000000001,610.3574678155883,42.37,661.22,597.77,5.67,10.54
2026-03-21 20:26:49.502781,QQQ,582.75,582.71,579.02,579.35,4826672,627.3035,609.1414886855653,33.95,666.13,588.48,1.24,8.68
2026-03-22 20:26:49.502781,QQQ,575.94,583.17,576.11,576.27,9788592,625.0074999999999,607.8524106978961,34.62,670.04,579.98,-2.49,6.45
2026-03-23 20:26:49.502781,QQQ,587.42,589.97,586.76,586.8,6111095,623.568,607.0268259646452,34.6,671.61,575.53,-4.55,4.25
2026-03-24 20:26:49.502781,QQQ,583.96,586.23,581.91,583.43,4611641,621.8275,606.1014602405415,34.23,673.09,570.56,-6.38,2.12
2026-03-25 20:26:49.502781,QQQ,587.53,593.17,573.02,586.28,7622399,620.5695,605.3241480742458,30.55,674.09,567.05,-7.51,0.2
2026-03-26 20:26:49.502781,QQQ,586.51,588.45,581.65,585.61,9175756,619.0020000000001,604.551044228197,28.21,674.76,563.24,-8.36,-1.52
2026-03-27 20:26:49.502781,QQQ,589.34,596.65,580.4,585.9,6141583,617.0260000000001,603.819630729052,22.27,674.6,559.45,-8.91,-2.99
2026-03-28 20:26:49.502781,QQQ,585.96,588.64,581.03,584.76,4612099,615.2855000000001,603.0721942298735,23.75,674.61,555.96,-9.34,-4.26
2026-03-29 20:26:49.502781,QQQ,585.59,588.33,580.25,583.57,9599990,612.957,602.3074022992903,23.65,673.47,552.44,-9.65,-5.34
2026-03-30 20:26:49.502781,QQQ,588.31,588.54,587.48,587.53,7048837,610.9185,601.727896326769,16.83,672.0,549.84,-9.48,-6.17
2026-03-31 20:26:49.502781,QQQ,575.85,582.98,571.64,578.26,8072415,607.8969999999999,600.8075866668958,16.22,669.17,546.62,-9.97,-6.93
2026-04-01 20:26:49.502781,QQQ,587.65,589.09,578.71,586.63,5045010,605.0875,600.2516028760372,26.22,664.75,545.42,-9.58,-7.46
2026-04-02 20:26:49.502781,QQQ,593.84,596.65,593.26,594.38,5129441,602.1495,600.021343939722,37.37,657.48,546.82,-8.54,-7.68
2026-04-03 20:26:49.502781,QQQ,591.5,593.18,581.15,593.0,7834889,599.578,599.7459971185565,47.64,651.3,547.86,-7.74,-7.69
2026-04-04 20:26:49.502781,QQQ,597.74,604.87,598.04,599.89,1657112,597.3865000000001,599.7516442903778,66.91,644.77,550.01,-6.48,-7.45
2026-04-05 20:26:49.502781,QQQ,594.14,597.51,588.08,594.31,9379850,594.2495,599.5382464750688,64.26,632.41,556.09,-5.86,-7.13
